City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Roma,US,2021-09-05 21:18:53,43.2128,-75.4557,73.54,83,75,6.91
294,Plaisance-Du-Touch,FR,2021-09-05 21:18:54,43.5657,1.2975,76.8,53,0,4.61
295,Arak,IR,2021-09-05 21:18:55,34.0917,49.6892,71.44,29,1,0.34
296,Griffith,US,2021-09-05 21:18:55,41.5284,-87.4237,84.02,37,40,1.01
297,Linxia,CN,2021-09-05 21:18:56,35.6003,103.2064,51.48,88,100,1.5
298,Hay River,CA,2021-09-05 21:18:56,60.8156,-115.7999,73.38,46,40,9.22
299,Rio Gallegos,AR,2021-09-05 21:18:57,-51.6226,-69.2181,51.85,43,0,17.27
300,Bethel,US,2021-09-05 21:14:43,41.3712,-73.414,71.04,92,90,3.44
301,Lanigan,CA,2021-09-05 21:18:57,51.8501,-105.0344,82.29,33,99,14.05
302,Tamandare,BR,2021-09-05 21:18:58,-8.7597,-35.1047,75.15,79,17,6.93
303,Darhan,MN,2021-09-05 21:18:58,49.4867,105.9228,41.85,71,32,0.96
304,Cairns,AU,2021-09-05 21:18:59,-16.9167,145.7667,70.07,91,40,9.22
305,Bequimao,BR,2021-09-05 21:18:59,-2.4489,-44.7825,84.52,70,45,5.66
306,Roebourne,AU,2021-09-05 21:19:00,-20.7833,117.1333,71.94,29,0,22.7
307,Garbolovo,RU,2021-09-05 21:19:00,60.3413,30.4955,44.31,74,79,6.06
308,Selikhino,RU,2021-09-05 21:19:01,50.3672,137.4996,56.01,87,15,0.54
309,Innisfail,AU,2021-09-05 21:19:02,-17.5333,146.0333,68.56,87,26,5.35
310,Lasa,IT,2021-09-05 21:19:02,46.6166,10.7002,63.48,82,11,0.87
311,Nara,JP,2021-09-05 21:19:02,34.6851,135.8049,74.48,86,98,1.95
312,Wasilla,US,2021-09-05 21:19:03,61.5814,-149.4394,59.95,95,90,4.61
313,Aykhal,RU,2021-09-05 21:19:03,66.0,111.5,43.93,80,7,7.56
314,Vardo,NO,2021-09-05 21:19:04,70.3705,31.1107,38.95,87,75,4.61
315,Esmeraldas,BR,2021-09-05 21:19:04,-19.7625,-44.3139,86.86,28,2,3.36
316,Broken Hill,AU,2021-09-05 21:19:04,-31.95,141.4333,42.3,91,6,9.08
317,Umm Kaddadah,SD,2021-09-05 21:19:04,13.6017,26.6876,82.18,55,99,6.46
318,Carnarvon,AU,2021-09-05 21:19:01,-24.8667,113.6333,51.87,30,0,10.36
319,Libohove,AL,2021-09-05 21:19:05,40.0311,20.2631,72.32,64,99,4.43
320,Aklavik,CA,2021-09-05 21:19:05,68.2191,-135.0107,59.72,72,100,8.43
321,Notse,TG,2021-09-05 21:19:06,6.95,1.1667,75.38,88,58,3.22
322,Ossora,RU,2021-09-05 21:19:06,59.2353,163.0719,55.47,76,35,6.85
323,Ketchikan,US,2021-09-05 21:19:07,55.3422,-131.6461,57.67,88,90,13.8
324,Porto Novo,BJ,2021-09-05 21:19:07,6.4965,2.6036,78.62,88,57,7.34
325,Balotra,IN,2021-09-05 21:19:08,25.8333,72.2333,85.84,69,83,13.15
326,Egvekinot,RU,2021-09-05 21:19:08,66.3167,-179.1667,34.92,78,99,3.74
327,Praia Da Vitoria,PT,2021-09-05 21:19:08,38.7333,-27.0667,70.05,68,75,17.69
328,Grand Gaube,MU,2021-09-05 21:19:09,-20.0064,57.6608,72.0,66,82,10.0
329,Yulara,AU,2021-09-05 21:19:09,-25.2406,130.9889,46.24,46,0,10.36
330,Jensen Beach,US,2021-09-05 21:19:10,27.2545,-80.2298,93.25,74,40,3.0
331,Bar Harbor,US,2021-09-05 21:19:10,44.3876,-68.2039,65.91,88,90,3.0
332,Marsaxlokk,MT,2021-09-05 21:19:11,35.8419,14.5431,80.08,83,20,8.05
333,Atasu,KZ,2021-09-05 21:19:11,48.6814,71.6433,62.67,41,1,13.89
334,Matai,TZ,2021-09-05 21:19:11,-8.3,31.5167,61.92,44,0,4.72
335,Anchorage,US,2021-09-05 21:15:17,61.2181,-149.9003,60.98,83,75,3.44
336,Khorol,UA,2021-09-05 21:19:12,49.7837,33.2783,46.06,74,6,7.34
337,Touros,BR,2021-09-05 21:19:12,-5.1989,-35.4608,79.7,80,6,14.36
338,Mount Isa,AU,2021-09-05 21:19:13,-20.7333,139.5,58.77,38,40,14.97
339,Kapustin Yar,RU,2021-09-05 21:19:13,48.5831,45.7372,55.74,59,98,3.38
340,Bayan,CN,2021-09-05 21:19:14,46.0833,127.4,55.78,80,0,5.82
341,Jiayuguan,CN,2021-09-05 21:19:14,39.8167,98.3,58.73,42,0,2.95
342,Saint-Leu,RE,2021-09-05 21:19:15,-21.15,55.2833,68.83,67,17,3.36
343,Mehamn,NO,2021-09-05 21:19:15,71.0357,27.8492,42.75,93,75,5.75
344,Synya,RU,2021-09-05 21:19:16,65.3718,58.0387,40.42,97,100,15.52
345,Umm Lajj,SA,2021-09-05 21:19:16,25.0213,37.2685,86.34,68,24,7.54
346,Constitucion,CL,2021-09-05 21:19:17,-35.3333,-72.4167,55.98,77,9,6.2
347,Port-Gentil,GA,2021-09-05 21:19:17,-0.7193,8.7815,75.94,84,100,14.52
348,Ojinaga,MX,2021-09-05 21:19:18,29.5667,-104.4167,99.57,23,1,5.75
349,Vire,FR,2021-09-05 21:19:18,48.9167,-0.8333,61.99,75,100,3.49
350,Necochea,AR,2021-09-05 21:19:18,-38.5473,-58.7368,57.04,80,24,6.69
351,Shache,CN,2021-09-05 21:19:19,38.4167,77.2406,70.14,32,0,2.75
352,Haines Junction,CA,2021-09-05 21:19:19,60.7522,-137.5108,58.95,63,100,2.3
353,Mitsamiouli,KM,2021-09-05 21:19:20,-11.3847,43.2844,75.87,75,1,5.14
354,Kaniama,CD,2021-09-05 21:19:20,-7.5667,24.1833,77.29,49,77,4.25
355,Ningyang,CN,2021-09-05 21:19:21,35.7642,116.7914,67.48,96,100,6.6
356,Dubbo,AU,2021-09-05 21:19:21,-32.25,148.6167,41.13,93,0,6.91
357,Suba,PH,2021-09-05 21:19:22,10.8438,121.0102,83.26,76,100,9.64
358,Yerbogachen,RU,2021-09-05 21:19:23,61.2767,108.0108,40.6,92,100,5.53
359,Chernyshevskiy,RU,2021-09-05 21:19:23,63.0128,112.4714,40.78,61,100,5.66
360,Kirovskiy,RU,2021-09-05 21:19:24,45.0917,133.5136,53.06,84,0,3.13
361,Ilulissat,GL,2021-09-05 21:19:24,69.2167,-51.1,37.42,65,9,2.3
362,Monze,ZM,2021-09-05 21:19:25,-16.2833,27.4833,68.76,36,0,3.78
363,Harper,LR,2021-09-05 21:19:25,4.375,-7.7169,76.84,81,100,9.15
364,Pangnirtung,CA,2021-09-05 21:19:26,66.1451,-65.7125,46.33,61,33,3.42
365,Hirara,JP,2021-09-05 21:19:26,24.8,125.2833,84.33,79,99,14.47
366,Antsohihy,MG,2021-09-05 21:19:26,-14.8796,47.9875,69.91,56,6,11.59
367,Pochutla,MX,2021-09-05 21:19:27,15.7432,-96.4661,86.85,62,80,6.87
368,Alenquer,BR,2021-09-05 21:19:27,-1.9417,-54.7383,86.34,42,55,7.92
369,Farafangana,MG,2021-09-05 21:19:28,-22.8167,47.8333,67.8,81,29,9.15
370,Terney,RU,2021-09-05 21:19:28,45.0503,136.6092,59.54,87,2,4.59
371,Hidrolandia,BR,2021-09-05 21:19:29,-4.4081,-40.4378,89.47,26,25,4.43
372,San Lorenzo,PY,2021-09-05 21:19:29,-25.3333,-57.5333,85.14,51,0,9.22
373,Chimoio,MZ,2021-09-05 21:19:29,-19.1164,33.4833,64.04,86,0,3.2
374,Gamba,GA,2021-09-05 21:19:30,-2.65,10.0,74.55,82,51,7.18
375,Grand-Bourg,GP,2021-09-05 21:19:30,15.8835,-61.3148,87.75,77,6,12.24
376,Pontecagnano,IT,2021-09-05 21:19:31,40.6425,14.8735,75.06,76,38,7.74
377,Mangan,IN,2021-09-05 21:19:31,27.5167,88.5333,76.84,89,100,1.16
378,Romitan,UZ,2021-09-05 21:19:32,39.9343,64.3814,75.15,23,0,13.8
379,Laguna,US,2021-09-05 21:17:18,38.421,-121.4238,102.24,17,1,1.99
380,Kefamenanu,ID,2021-09-05 21:19:32,-9.4467,124.4781,69.4,92,100,3.4
381,Ancud,CL,2021-09-05 21:16:25,-41.8697,-73.8203,53.42,73,42,11.34
382,Vanimo,PG,2021-09-05 21:19:33,-2.6741,141.3028,77.04,90,92,4.7
383,Teguldet,RU,2021-09-05 21:19:33,57.3064,88.1667,44.83,66,94,7.34
384,Karratha,AU,2021-09-05 21:19:34,-20.7377,116.8463,71.53,29,0,21.39
385,Gojra,PK,2021-09-05 21:19:34,31.1487,72.6866,87.15,54,0,6.35
386,Port Shepstone,ZA,2021-09-05 21:19:34,-30.7414,30.455,67.19,81,100,10.45
387,Massaguet,TD,2021-09-05 21:19:35,12.4755,15.4365,77.04,70,99,9.53
388,Bambanglipuro,ID,2021-09-05 21:19:35,-7.95,110.2833,75.58,86,96,7.27
389,Olafsvik,IS,2021-09-05 21:19:36,64.8945,-23.7142,50.32,82,7,25.08
390,Krasnovishersk,RU,2021-09-05 21:19:36,60.4078,57.082,41.32,96,100,8.05
391,Hofn,IS,2021-09-05 21:19:37,64.2539,-15.2082,52.2,85,8,17.11
392,Ahuimanu,US,2021-09-05 21:19:37,21.4447,-157.8378,87.51,61,20,11.5
393,Winslow,US,2021-09-05 21:14:52,35.0242,-110.6974,91.96,18,1,1.01
394,Hasaki,JP,2021-09-05 21:19:37,35.7333,140.8333,68.4,78,100,20.2
395,Hounde,BF,2021-09-05 21:19:38,11.5,-3.5167,79.25,68,74,3.22
396,Sungaipenuh,ID,2021-09-05 21:19:38,-2.0833,101.3833,64.49,96,95,3.29
397,Tazovskiy,RU,2021-09-05 21:19:39,67.4667,78.7,53.74,71,98,14.56
398,Champerico,GT,2021-09-05 21:19:39,14.3,-91.9167,85.35,72,11,6.4
399,Azul,AR,2021-09-05 21:17:40,-36.777,-59.8585,58.59,68,41,3.76
400,Chicontepec,MX,2021-09-05 21:19:39,20.9667,-98.1667,76.75,80,81,4.65
401,Moron,AR,2021-09-05 21:19:40,-34.6534,-58.6198,61.81,77,88,4.0
402,Shahganj,IN,2021-09-05 21:19:40,26.05,82.6833,84.11,70,100,4.23
403,Faruka,PK,2021-09-05 21:19:41,31.8872,72.4144,89.87,48,0,8.1
404,Port Hardy,CA,2021-09-05 21:19:41,50.6996,-127.4199,60.98,77,75,5.75
405,Cururupu,BR,2021-09-05 21:19:41,-1.8283,-44.8683,78.06,80,55,5.14
406,Lieksa,FI,2021-09-05 21:19:42,63.3167,30.0167,40.53,77,77,3.02
407,Leeton,AU,2021-09-05 21:19:42,-34.5667,146.4,40.91,97,22,8.21
408,Teknaf,BD,2021-09-05 21:19:43,20.8624,92.3058,78.89,88,100,16.31
409,Novyy Urengoy,RU,2021-09-05 21:19:43,66.0833,76.6333,53.26,81,29,10.58
410,Goderich,CA,2021-09-05 21:15:15,43.7501,-81.7165,76.03,53,13,6.91
411,Zapolyarnyy,RU,2021-09-05 21:19:44,69.4154,30.8136,38.48,85,77,2.28
412,Ankazobe,MG,2021-09-05 21:19:44,-18.3167,47.1167,55.81,73,69,14.07
413,Turka,UA,2021-09-05 21:19:45,49.1541,23.0297,44.26,83,0,2.04
414,Galveston,US,2021-09-05 21:16:30,29.3669,-94.9669,99.19,60,1,1.99
415,Winnemucca,US,2021-09-05 21:19:45,40.973,-117.7357,91.45,6,1,3.44
416,Krasnyy Chikoy,RU,2021-09-05 21:19:46,50.3643,108.7512,35.31,86,87,2.93
417,Yendi,GH,2021-09-05 21:19:46,9.4427,-0.0099,72.18,95,47,3.67
418,Kulhudhuffushi,MV,2021-09-05 21:19:47,6.6221,73.07,81.93,77,84,14.88
419,Kemin,KG,2021-09-05 21:19:47,42.7846,75.6892,67.03,22,0,6.17
420,College,US,2021-09-05 21:19:48,64.8569,-147.8028,55.35,93,75,5.75
421,Ust-Nera,RU,2021-09-05 21:19:48,64.5667,143.2,40.5,51,50,4.56
422,Yar-Sale,RU,2021-09-05 21:19:48,66.8333,70.8333,47.5,69,12,9.6
423,Visim,RU,2021-09-05 21:19:49,57.6488,59.5014,42.49,84,82,13.18
424,Winterberg,DE,2021-09-05 21:19:49,51.2,8.5333,58.96,79,27,1.28
425,Sistranda,NO,2021-09-05 21:19:49,63.7256,8.834,54.9,74,99,7.76
426,Atuntaqui,EC,2021-09-05 21:19:50,0.3333,-78.2167,62.42,84,99,2.17
427,Asau,RO,2021-09-05 21:19:50,46.4333,26.4,52.72,82,69,3.49
428,Auriflama,BR,2021-09-05 21:19:51,-20.6856,-50.5547,90.43,16,5,3.96
429,Aketi,CD,2021-09-05 21:19:51,2.7388,23.7833,69.69,96,100,0.63
430,Ormara,PK,2021-09-05 21:19:51,25.2088,64.6357,79.38,90,18,10.18
431,Yarmouth,US,2021-09-05 21:17:17,41.7057,-70.2286,72.18,81,90,3.0
432,Oktyabrskoye,RU,2021-09-05 21:19:52,43.0645,44.7417,55.54,100,91,2.24
433,Cravo Norte,CO,2021-09-05 21:19:53,6.3017,-70.2041,79.65,80,98,2.08
434,Beisfjord,NO,2021-09-05 21:19:53,68.3751,17.5988,52.25,96,100,4.07
435,Chunhuhub,MX,2021-09-05 21:19:54,19.55,-88.6833,81.81,73,100,5.08
436,Miguelopolis,BR,2021-09-05 21:19:54,-20.1794,-48.0319,93.02,20,2,4.5
437,Petropavlovsk-Kamchatskiy,RU,2021-09-05 21:19:55,53.0452,158.6483,55.99,72,75,2.24
438,San Ramon,US,2021-09-05 21:19:55,37.7799,-121.978,99.23,26,1,1.99
439,Campagna,IT,2021-09-05 21:19:55,40.6653,15.1059,71.62,85,53,6.67
440,Mount Vernon,US,2021-09-05 21:17:58,40.9126,-73.8371,74.95,85,90,4.0
441,Kendari,ID,2021-09-05 21:19:56,-3.945,122.4989,74.16,92,100,2.82
442,Maua,BR,2021-09-05 21:19:56,-23.6678,-46.4614,82.69,34,1,3.91
443,Banjar,ID,2021-09-05 21:19:57,-8.19,114.9675,78.66,88,78,5.66
444,Tairua,NZ,2021-09-05 21:19:57,-37.0167,175.85,56.08,62,46,9.06
445,Stepnyak,KZ,2021-09-05 21:19:57,52.8339,70.7803,56.25,46,0,7.27
446,Vanavara,RU,2021-09-05 21:19:58,60.34,102.2797,42.55,71,100,3.78
447,Nakhon Si Thammarat,TH,2021-09-05 21:19:58,8.25,100.0,75.31,81,67,4.88
448,Demyansk,RU,2021-09-05 21:19:58,57.643,32.466,36.27,93,38,4.0
449,Lengshuitan,CN,2021-09-05 21:19:59,26.4111,111.5956,76.28,93,63,3.38
450,Te Anau,NZ,2021-09-05 21:19:59,-45.4167,167.7167,47.05,88,100,8.93
451,Bluefields,NI,2021-09-05 21:19:59,12.0137,-83.7635,87.87,70,40,6.91
452,Bembereke,BJ,2021-09-05 21:20:00,10.2283,2.6634,71.06,92,100,0.4
453,Morgan City,US,2021-09-05 21:20:00,29.6994,-91.2068,91.06,79,20,10.36
454,Mehran,IR,2021-09-05 21:20:01,33.1222,46.1646,90.14,13,0,11.21
455,Prince Rupert,CA,2021-09-05 21:20:01,54.3161,-130.3201,55.49,94,90,8.05
456,Aden,YE,2021-09-05 21:15:46,12.7794,45.0367,88.14,64,47,15.59
457,Kibakwe,TZ,2021-09-05 21:20:02,-6.7167,36.3667,62.94,68,1,5.73
458,Dunedin,NZ,2021-09-05 21:15:21,-45.8742,170.5036,52.81,63,100,8.3
459,Mandalgovi,MN,2021-09-05 21:20:04,45.7625,106.2708,47.95,44,76,8.14
460,Luderitz,NA,2021-09-05 21:20:04,-26.6481,15.1594,56.88,72,100,21.39
461,Huayucachi,PE,2021-09-05 21:20:05,-12.1333,-75.2333,64.0,40,63,9.28
462,Nishihara,JP,2021-09-05 21:20:05,26.1842,127.7558,81.68,89,75,5.75
463,Manta,EC,2021-09-05 21:20:06,-0.95,-80.7333,80.38,74,20,11.5
464,Nhulunbuy,AU,2021-09-05 21:20:06,-12.2333,136.7667,77.61,73,40,13.8
465,Marseille,FR,2021-09-05 21:20:07,43.3333,5.5,68.85,73,82,2.75
466,Dalvik,IS,2021-09-05 21:20:07,65.9702,-18.5286,53.53,72,100,9.13
467,Alassio,IT,2021-09-05 21:20:08,44.0039,8.1671,78.48,63,0,5.75
468,Ponnani,IN,2021-09-05 21:20:08,10.767,75.9252,74.52,91,100,9.8
469,Passira,BR,2021-09-05 21:20:09,-7.995,-35.5806,75.63,71,95,10.38
470,Poronaysk,RU,2021-09-05 21:20:09,49.2167,143.1167,53.87,87,19,4.56
471,Beyneu,KZ,2021-09-05 21:20:09,45.3167,55.2,68.59,32,33,9.6
472,Bilibino,RU,2021-09-05 21:20:10,68.0546,166.4372,25.93,89,100,5.01
473,Tukrah,LY,2021-09-05 21:20:11,32.5341,20.5791,77.81,67,0,9.62
474,Houma,US,2021-09-05 21:18:29,29.5958,-90.7195,89.02,58,37,8.25
475,Yumen,CN,2021-09-05 21:20:11,40.2833,97.2,62.04,36,0,7.18
476,Abu Kamal,SY,2021-09-05 21:20:12,34.4506,40.9171,87.26,21,0,6.22
477,Bantry,IE,2021-09-05 21:20:12,51.6833,-9.45,62.08,98,96,3.94
478,Anaconda,US,2021-09-05 21:20:12,46.1285,-112.9423,84.96,12,1,13.56
479,Turayf,SA,2021-09-05 21:20:13,31.6725,38.6637,80.85,32,0,8.05
480,Elbistan,TR,2021-09-05 21:20:13,38.2059,37.1983,65.53,29,0,1.77
481,Waipawa,NZ,2021-09-05 21:20:13,-41.4122,175.5153,53.46,70,100,13.31
482,Nadadores,MX,2021-09-05 21:20:14,27.05,-101.6,93.69,32,91,4.32
483,Mecca,SA,2021-09-05 21:20:14,21.4267,39.8261,94.21,24,100,5.53
484,Naze,JP,2021-09-05 21:20:15,28.3667,129.4833,79.12,84,98,8.34
485,Jalu,LY,2021-09-05 21:20:15,29.0331,21.5482,86.74,34,0,4.83
486,Yaan,NG,2021-09-05 21:20:16,7.3833,8.5667,73.49,93,97,8.25
487,Kongoussi,BF,2021-09-05 21:20:16,13.3258,-1.5347,85.15,53,98,8.1
488,Siedlce,PL,2021-09-05 21:20:17,52.1677,22.2901,46.2,68,14,5.91
489,Zeya,RU,2021-09-05 21:20:17,53.75,127.2667,58.19,96,81,4.0
490,Anzio,IT,2021-09-05 21:20:18,41.4853,12.6179,73.85,84,3,3.15
491,Atar,MR,2021-09-05 21:20:18,20.5169,-13.0499,100.63,21,66,7.36
492,Dinghai,CN,2021-09-05 21:20:19,26.2847,119.7936,81.52,84,99,9.66
493,Tiznit,MA,2021-09-05 21:20:19,29.5833,-9.5,80.69,44,8,3.02
494,Kovernino,RU,2021-09-05 21:20:19,57.1253,43.8142,38.41,96,42,4.63
495,Kieta,PG,2021-09-05 21:20:20,-6.2167,155.6333,79.52,84,19,2.44
496,Husavik,IS,2021-09-05 21:20:21,66.0449,-17.3389,53.51,77,66,6.26
497,Bonavista,CA,2021-09-05 21:20:21,48.6499,-53.1147,54.12,82,100,19.6
498,Jieshi,CN,2021-09-05 21:20:22,22.8134,115.8257,81.34,81,84,6.51
499,Santa Rosa,PH,2021-09-05 21:20:22,14.3122,121.1114,79.09,89,62,2.24
500,Nuuk,GL,2021-09-05 21:20:22,64.1835,-51.7216,47.01,53,0,19.57
501,Bagdarin,RU,2021-09-05 21:20:23,54.4333,113.6,35.38,96,90,0.74
502,Maraa,BR,2021-09-05 21:20:23,-1.8333,-65.3667,84.0,72,91,2.1
503,Boa Vista,BR,2021-09-05 21:20:24,2.8197,-60.6733,82.38,74,40,1.14
504,Gizo,SB,2021-09-05 21:20:24,-8.103,156.8419,80.85,79,94,4.23
505,Nador,MA,2021-09-05 21:20:25,35.174,-2.9287,77.07,83,20,8.05
506,Iralaya,HN,2021-09-05 21:20:25,15.0,-83.2333,87.89,75,99,10.2
507,Roald,NO,2021-09-05 21:20:26,62.5833,6.1333,59.32,82,75,3.44
508,Ayan,RU,2021-09-05 21:20:26,56.45,138.1667,50.2,65,1,9.31
509,Caravelas,BR,2021-09-05 21:18:45,-17.7125,-39.2481,74.84,89,0,9.22
510,Zhangye,CN,2021-09-05 21:20:27,38.9342,100.4517,57.92,56,0,7.63
511,Ribnica,SI,2021-09-05 21:20:27,45.7386,14.7275,59.25,69,0,1.57
512,Shimoda,JP,2021-09-05 21:20:28,34.6667,138.95,69.91,87,100,14.52
513,Viedma,AR,2021-09-05 21:20:28,-40.8135,-62.9967,67.89,32,90,4.9
514,Djambala,CG,2021-09-05 21:20:28,-2.5447,14.7533,73.26,72,81,2.77
515,Baghdad,IQ,2021-09-05 21:17:56,33.3406,44.4009,85.91,26,0,4.61
516,Bojnurd,IR,2021-09-05 21:20:29,37.4747,57.329,69.75,73,0,2.3
517,Coruripe,BR,2021-09-05 21:20:29,-10.1256,-36.1756,75.33,74,61,8.37
518,Kruisfontein,ZA,2021-09-05 21:20:30,-34.0033,24.7314,53.89,80,58,17.38
519,Lavra,PT,2021-09-05 21:20:30,41.2594,-8.7185,76.21,59,0,2.3
520,Sasaram,IN,2021-09-05 21:20:31,24.951,84.0149,86.5,66,100,1.68
521,Locri,IT,2021-09-05 21:20:31,38.2414,16.2623,76.55,85,8,4.83
522,Takoradi,GH,2021-09-05 21:20:32,4.8845,-1.7554,74.71,92,40,8.21
523,Alta Gracia,AR,2021-09-05 21:20:32,-31.6529,-64.4283,68.72,32,7,8.41
524,Saint-Augustin,CA,2021-09-05 21:17:41,51.226,-58.6502,54.46,69,6,9.53
525,Imbituba,BR,2021-09-05 21:17:50,-28.24,-48.6703,67.89,87,71,11.1
526,Homer,US,2021-09-05 21:20:33,59.6425,-151.5483,61.09,84,1,9.22
527,Poya,NC,2021-09-05 21:20:33,-21.35,165.15,70.03,70,0,2.28
528,Villa Hayes,PY,2021-09-05 21:20:34,-25.0931,-57.5236,86.09,51,0,9.22
529,Whitehorse,CA,2021-09-05 21:20:35,60.7161,-135.0538,54.37,82,90,6.91
530,Santo Tomas,PH,2021-09-05 21:20:35,14.1079,121.1414,77.56,94,64,0.98
531,Yeniseysk,RU,2021-09-05 21:20:36,58.4497,92.1703,40.23,76,0,3.49
532,Alice Springs,AU,2021-09-05 21:19:16,-23.7,133.8833,36.95,75,0,8.05
533,Alpena,US,2021-09-05 21:20:37,45.0617,-83.4327,75.34,51,20,7.0
534,Salalah,OM,2021-09-05 21:20:37,17.0151,54.0924,78.89,94,90,4.61
535,Licheng,CN,2021-09-05 21:20:38,23.2955,113.8284,82.33,94,58,2.75
536,Clarence Town,AU,2021-09-05 21:20:38,-32.5833,151.7833,53.62,70,0,9.06
537,Solnechnyy,RU,2021-09-05 21:20:39,50.7214,136.6319,55.72,86,25,3.24
538,Kargasok,RU,2021-09-05 21:20:40,59.0556,80.8572,47.75,79,45,9.48
539,Rognan,NO,2021-09-05 21:20:40,67.0953,15.3878,51.94,94,100,5.53
540,Avera,US,2021-09-05 21:20:41,33.194,-82.5271,89.71,27,30,6.17
541,Nisia Floresta,BR,2021-09-05 21:20:42,-6.0911,-35.2086,80.98,79,30,10.0
542,Oranjestad,AW,2021-09-05 21:20:42,12.524,-70.027,84.15,74,20,12.66
543,Nemuro,JP,2021-09-05 21:20:42,43.3236,145.575,58.28,75,0,5.12
544,Hopelchen,MX,2021-09-05 21:20:43,19.7667,-89.85,87.08,65,100,1.03
545,Belaya Gora,RU,2021-09-05 21:20:43,68.5333,146.4167,43.61,65,100,17.76
546,Walvis Bay,NA,2021-09-05 21:20:44,-22.9575,14.5053,54.09,81,35,4.61
547,Sao Francisco,BR,2021-09-05 21:20:44,-15.9486,-44.8644,86.31,21,0,4.65
548,Vikulovo,RU,2021-09-05 21:20:45,56.8167,70.6107,52.05,70,61,6.69
549,Chilca,PE,2021-09-05 21:20:46,-12.5211,-76.7372,60.96,82,60,7.11
550,Buturlinovka,RU,2021-09-05 21:20:46,50.8239,40.6092,45.16,72,9,5.88
551,Puerto Escondido,MX,2021-09-05 21:20:46,15.85,-97.0667,88.63,55,75,6.91
552,Sangar,RU,2021-09-05 21:20:47,63.9242,127.4739,34.3,84,34,2.84
553,Port Augusta,AU,2021-09-05 21:19:18,-32.5,137.7667,46.71,87,0,3.94
554,Baruun-Urt,MN,2021-09-05 21:20:47,46.6806,113.2792,41.25,82,26,4.34
555,Visnes,NO,2021-09-05 21:20:48,59.3556,5.2242,59.58,82,75,2.3
556,Biak,ID,2021-09-05 21:20:48,-0.9131,122.8766,74.66,89,100,5.7
557,Port Macquarie,AU,2021-09-05 21:20:48,-31.4333,152.9167,49.96,76,0,6.91
558,Sandviken,SE,2021-09-05 21:20:49,60.6167,16.7667,50.43,83,28,4.79
